5.000000, 9.000000, 0.500000
8.000000, 15.000000, 0.500000
10.000000, 18.500000, 0.900000
13.000000, 24.000000, 0.500000
17.000000, 31.000000, 0.500000
20.000000, 36.000000, 0.500000
n
m
1.79
0.40
